0,51.1
1,51.1
2,51.1
3,51.1
4,51.1
5,51.1
6,51.1
7,51.1
8,51.1
9,51.1
10,50.6
11,50.6
12,50.6
13,50.6
14,50.6
15,50.6
16,50.6
17,50.6
18,50.6
19,50.6
20,50.6
21,50.6
22,50.6
23,50.6
24,50.6
25,50.6
26,50.6
27,50.6
28,50.6
29,50.6
30,50.6
31,50.6
32,50.6
33,50.6
34,50.6
35,50.6
36,50.6
37,50.6
38,50.6
39,50.6
40,50.6
41,50.6
42,50.6
43,50.6
44,50.6
45,50.6
46,50.6
47,50.6
48,50.6
49,50.6
50,50.6
51,50.6
52,50.6
53,50.6
54,50.6
55,50.6
56,50.6
57,50.6
58,50.6
59,50.6
60,50.6
61,50.6
62,50.6
63,50.6
64,50.6
65,50.6
66,50.6
67,50.6
68,50.6
69,50.6
70,50.6
71,50.6
72,50.6
73,50.6
74,50.6
75,50.6
76,50.6
77,50.6
78,50.6
79,50.6
80,50.6
81,50.6
82,50.6
83,50.6
84,50.6
85,50.6
86,50.6
87,50.6
88,50.6
89,50.6
90,50.6
91,50.6
92,50.6
93,50.6
94,50.6
95,50.6
96,50.6
97,50.6
98,50.6
99,50.6
100,50.6
101,50.6
102,50.6
103,50.6
104,50.6
105,50.6
106,50.6
107,50.6
108,50.6
109,50.6
110,50.6
111,50.6
112,50.6
113,50.6
114,50.6
115,50.6
116,50.6
117,50.6
118,50.6
119,50.6
120,50.6
121,50.6
122,50.6
123,50.6
124,50.6
125,50.6
126,50.6
127,50.6
128,50.6
129,50.6
130,50.6
131,50.6
132,50.6
133,50.6
134,50.6
135,50.6
136,50.6
137,50.6
138,50.6
139,50.6
140,50.6
141,50.6
142,50.6
143,50.6
144,50.6
145,50.6
146,50.6
147,50.6
148,50.6
149,50.6
150,50.6
151,50.6
152,50.6
153,50.6
154,50.6
155,50.6
156,50.6
157,50.6
158,50.6
159,50.6
160,50.6
161,50.6
162,50.6
163,50.6
164,50.6
165,50.6
166,50.6
167,50.6
168,50.6
169,50.6
170,50.6
171,50.6
172,50.6
173,50.6
174,50.6
175,50.6
176,50.6
177,50.6
178,50.6
179,50.6
180,50.6
181,50.6
182,50.6
183,50.6
184,50.6
185,50.6
186,50.6
187,50.6
188,50.6
189,50.6
190,50.6
191,50.6
192,50.6
193,50.6
194,50.6
195,50.6
196,50.6
197,50.6
198,50.6
199,50.6
200,50.6
201,50.6
202,50.6
203,50.6
204,50.6
205,50.6
206,50.6
207,50.6
208,50.6
209,50.6
210,50.6
211,50.6
212,50.6
213,50.6
214,50.6
215,50.6
216,50.6
217,50.6
218,50.6
219,50.6
220,50.6
221,50.6
222,50.6
223,50.6
224,50.6
225,50.6
226,50.6
227,50.6
228,50.6
229,50.6
230,50.6
231,50.6
232,50.6
233,50.6
234,50.6
235,50.6
236,50.6
237,50.6
238,50.6
239,50.6
240,50.6
241,50.6
242,50.6
243,50.6
244,50.6
245,50.6
246,50.6
247,50.6
248,50.6
249,50.6
250,50.6
251,50.6
252,50.6
253,50.6
254,50.6
255,50.6
256,50.6
257,50.6
258,50.6
259,50.6
260,50.6
261,50.6
262,50.6
263,50.6
264,50.6
265,50.6
266,50.6
267,50.6
268,50.6
269,50.6
270,50.6
271,50.6
272,50.6
273,50.6
274,50.6
275,50.6
276,50.6
277,50.6
278,50.6
279,50.6
280,50.6
281,50.6
282,50.6
283,50.6
284,50.6
285,50.6
286,50.6
287,50.6
288,50.6
289,50.6
290,50.6
291,50.6
292,50.6
293,50.6
294,50.6
295,50.6
296,50.6
297,50.6
298,50.6
299,50.6
300,50.6
301,50.6
302,50.6
303,50.6
304,50.6
305,50.6
306,50.6
307,50.6
308,50.6
309,50.6
310,50.6
311,50.6
312,50.6
313,50.6
314,50.6
315,50.6
316,50.6
317,50.6
318,50.6
319,50.6
320,50.6
321,50.6
322,50.6
323,50.6
324,50.6
325,50.6
326,50.6
327,50.6
328,50.6
329,50.6
330,50.6
331,50.6
332,50.6
333,50.6
334,50.6
335,50.6
336,50.6
337,50.6
338,50.6
339,50.6
340,50.6
341,50.6
342,50.6
343,50.6
344,50.6
345,50.6
346,50.6
347,50.6
348,50.6
349,50.6
350,51.1
